date,store_id,product_id,units_sold
2026-09-01,S001,P004,1
2026-09-01,S001,P005,3
2026-09-01,S001,P006,4
2026-09-01,S001,P007,13
2026-09-01,S001,P008,17
2026-09-01,S001,P009,4
2026-09-01,S001,P010,5
2026-09-01,S001,P011,12
2026-09-01,S001,P012,17
2026-09-01,S001,P013,4
2026-09-01,S001,P014,4
2026-09-01,S001,P015,7
2026-09-01,S001,P016,4
2026-09-01,S001,P017,4
2026-09-01,S001,P018,2
2026-09-01,S001,P019,5
2026-09-01,S001,P020,8
2026-09-01,S002,P001,8
2026-09-01,S002,P002,5
2026-09-01,S002,P003,7
2026-09-01,S002,P004,0
2026-09-01,S002,P005,2
2026-09-01,S002,P006,4
2026-09-01,S002,P007,8
2026-09-01,S002,P008,5
2026-09-01,S002,P009,6
2026-09-01,S002,P010,2
2026-09-01,S002,P011,8
2026-09-01,S002,P012,13
2026-09-01,S002,P013,5
2026-09-01,S002,P014,4
2026-09-01,S002,P015,7
2026-09-01,S002,P016,3
2026-09-01,S002,P017,2
2026-09-01,S002,P018,0
2026-09-01,S002,P019,5
2026-09-01,S002,P020,9
2026-09-01,S003,P001,12
2026-09-01,S003,P002,4
2026-09-01,S003,P003,7
2026-09-01,S003,P004,2
2026-09-01,S003,P005,2
2026-09-01,S003,P006,2
2026-09-01,S003,P007,12
2026-09-01,S003,P008,13
2026-09-01,S003,P009,6
2026-09-01,S003,P010,3
2026-09-01,S003,P011,16
2026-09-01,S003,P012,14
2026-09-01,S003,P013,5
2026-09-01,S003,P014,7
2026-09-01,S003,P015,4
2026-09-01,S003,P016,6
2026-09-01,S003,P017,2
2026-09-01,S003,P018,1
2026-09-01,S003,P019,4
2026-09-01,S003,P020,11
2026-09-02,S001,P001,10
2026-09-02,S001,P002,6
2026-09-02,S001,P003,5
2026-09-02,S001,P004,1
2026-09-02,S001,P005,3
2026-09-02,S001,P006,3
2026-09-02,S001,P007,9
2026-09-02,S001,P008,8
2026-09-02,S001,P009,7
2026-09-02,S001,P010,3
2026-09-02,S001,P011,9
2026-09-02,S001,P012,20
2026-09-02,S001,P013,5
2026-09-02,S001,P014,8
2026-09-02,S001,P015,6
2026-09-02,S001,P016,5
2026-09-02,S001,P017,2
2026-09-02,S001,P018,0
2026-09-02,S001,P019,4
2026-09-02,S001,P020,9
2026-09-02,S002,P001,7
2026-09-02,S002,P002,5
2026-09-02,S002,P003,7
2026-09-02,S002,P004,0
2026-09-02,S002,P005,1
2026-09-02,S002,P006,1
2026-09-02,S002,P007,9
2026-09-02,S002,P008,13
2026-09-02,S002,P009,5
2026-09-02,S002,P010,4
2026-09-02,S002,P011,9
2026-09-02,S002,P012,20
2026-09-02,S002,P013,6
2026-09-02,S002,P014,5
2026-09-02,S002,P015,4
2026-09-02,S002,P016,1
2026-09-02,S002,P017,3
2026-09-02,S002,P018,0
2026-09-02,S002,P019,3
2026-09-02,S002,P020,5
2026-09-02,S003,P001,6
2026-09-02,S003,P002,6
2026-09-02,S003,P003,5
2026-09-02,S003,P004,2
2026-09-02,S003,P005,4
2026-09-02,S003,P006,5
2026-09-02,S003,P007,8
2026-09-02,S003,P008,13
2026-09-02,S003,P009,5
2026-09-02,S003,P010,3
2026-09-02,S003,P011,11
2026-09-02,S003,P012,20
2026-09-02,S003,P013,4
2026-09-02,S003,P014,7
2026-09-02,S003,P015,7
2026-09-02,S003,P016,3
2026-09-02,S003,P017,4
2026-09-02,S003,P018,0
2026-09-02,S003,P019,3
2026-09-02,S003,P020,5
2026-09-03,S001,P001,8
2026-09-03,S001,P002,8
2026-09-03,S001,P003,4
2026-09-03,S001,P004,1
2026-09-03,S001,P005,2
2026-09-03,S001,P006,3
2026-09-03,S001,P007,9
2026-09-03,S001,P008,13
2026-09-03,S001,P009,8
2026-09-03,S001,P010,4
2026-09-03,S001,P011,8
2026-09-03,S001,P012,15
2026-09-03,S001,P013,7
2026-09-03,S001,P014,4
2026-09-03,S001,P015,6
2026-09-03,S001,P016,4
2026-09-03,S001,P017,4
2026-09-03,S001,P018,0
2026-09-03,S001,P019,3
2026-09-03,S001,P020,5
2026-09-03,S002,P001,6
2026-09-03,S002,P002,5
2026-09-03,S002,P003,6
2026-09-03,S002,P004,0
2026-09-03,S002,P005,2
2026-09-03,S002,P006,4
2026-09-03,S002,P007,4
2026-09-03,S002,P008,14
2026-09-03,S002,P009,3
2026-09-03,S002,P010,4
2026-09-03,S002,P011,12
2026-09-03,S002,P012,12
2026-09-03,S002,P013,2
2026-09-03,S002,P014,5
2026-09-03,S002,P015,5
2026-09-03,S002,P016,1
2026-09-03,S002,P017,3
2026-09-03,S002,P018,1
2026-09-03,S002,P019,5
2026-09-03,S002,P020,3
2026-09-03,S003,P001,11
2026-09-03,S003,P002,8
2026-09-03,S003,P003,7
2026-09-03,S003,P004,2
2026-09-03,S003,P005,2
2026-09-03,S003,P006,2
2026-09-03,S003,P007,15
2026-09-03,S003,P008,7
2026-09-03,S003,P009,6
2026-09-03,S003,P010,3
2026-09-03,S003,P011,9
2026-09-03,S003,P012,12
2026-09-03,S003,P013,4
2026-09-03,S003,P014,5
2026-09-03,S003,P015,8
2026-09-03,S003,P016,6
2026-09-03,S003,P017,2
2026-09-03,S003,P018,1
2026-09-03,S003,P019,4
2026-09-03,S003,P020,7
2026-09-04,S001,P001,10
2026-09-04,S001,P002,6
2026-09-04,S001,P003,7
2026-09-04,S001,P004,1
2026-09-04,S001,P005,3
2026-09-04,S001,P006,4
2026-09-04,S001,P007,7
2026-09-04,S001,P008,10
2026-09-04,S001,P009,6
2026-09-04,S001,P010,4
2026-09-04,S001,P011,6
2026-09-04,S001,P012,16
2026-09-04,S001,P013,2
2026-09-04,S001,P014,7
2026-09-04,S001,P015,7
2026-09-04,S001,P016,5
2026-09-04,S001,P017,2
2026-09-04,S001,P018,0
2026-09-04,S001,P019,3
2026-09-04,S001,P020,6
2026-09-04,S002,P001,6
2026-09-04,S002,P002,5
2026-09-04,S002,P003,6
2026-09-04,S002,P004,0
2026-09-04,S002,P005,2
2026-09-04,S002,P006,3
2026-09-04,S002,P007,9
2026-09-04,S002,P008,7
2026-09-04,S002,P009,5
2026-09-04,S002,P010,3
2026-09-04,S002,P011,9
2026-09-04,S002,P012,17
2026-09-04,S002,P013,3
2026-09-04,S002,P014,4
2026-09-04,S002,P015,7
2026-09-04,S002,P016,4
2026-09-04,S002,P017,3
2026-09-04,S002,P018,1
2026-09-04,S002,P019,2
2026-09-04,S002,P020,8
2026-09-04,S003,P001,6
2026-09-04,S003,P002,8
2026-09-04,S003,P003,8
2026-09-04,S003,P004,1
2026-09-04,S003,P005,2
2026-09-04,S003,P006,3
2026-09-04,S003,P007,6
2026-09-04,S003,P008,9
2026-09-04,S003,P009,5
2026-09-04,S003,P010,4
2026-09-04,S003,P011,8
2026-09-04,S003,P012,15
2026-09-04,S003,P013,3
2026-09-04,S003,P014,8
2026-09-04,S003,P015,6
2026-09-04,S003,P016,4
2026-09-04,S003,P017,4
2026-09-04,S003,P018,2
2026-09-04,S003,P019,3
2026-09-04,S003,P020,8
